tcp_packets,tcp_source_port,tcp_destination_port,tcp_fin_flag,tcp_syn_flag,tcp_push_flag,tcp_ack_flag,tcp_urgent_flag,udp_packets,udp_source_port,udp_destination_port,icmp_packets,target
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,1,1,0,1
6,3,3,6,2,36,70,0,69,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
13,2,2,0,2,5,12,0,8,4,4,0,1
16,2,2,0,0,4,16,0,0,0,0,0,1
110,2,2,2,0,23,108,0,0,0,0,0,1
22,2,2,2,2,8,19,0,3,3,3,0,1
8,2,2,0,2,3,7,0,4,3,3,0,1
8,2,2,2,0,4,6,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
92,2,2,2,0,5,90,0,0,0,0,0,1
11,2,2,0,2,5,10,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
73,2,2,1,0,8,73,0,0,0,0,0,1
4,2,2,1,0,1,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
28,5,5,0,6,10,25,0,12,6,6,0,1
47,7,7,8,0,11,46,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,2,2,2,8,20,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,0,5,4,4,0,1
48,3,3,4,3,22,42,0,4,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3,3,2,0,1
0,0,0,2,2,8,105,0,108,3,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
11,2,2,0,2,5,10,0,0,0,0,0,1
91,2,2,2,0,10,89,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,2,2,0,1
0,0,0,2,2,15,32,0,38,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,7,20,0,27,7,7,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,2,0,2,5,10,0,5,4,4,0,1
8,2,2,2,0,2,6,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,2,4,4,10,31,0,31,7,7,0,1
25,3,3,2,2,8,24,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,3,3,3,0,1
116,2,2,2,0,11,114,0,0,0,0,0,1
0,0,0,0,0,0,0,0,4,3,3,0,1
0,0,0,0,0,0,0,0,2,2,1,0,1
59,2,2,2,2,13,56,0,2,1,2,0,1
55,2,2,2,2,9,52,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,0,4,3,3,0,1
18,3,3,3,3,17,41,0,28,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,2,2,2,7,16,0,4,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,4,12,0,5,4,4,0,1
15,2,2,0,0,9,15,0,0,0,0,0,1
9,2,2,2,0,4,9,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
96,2,2,2,0,6,94,0,1,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
12,2,2,0,2,3,11,0,6,5,5,0,1
26,2,2,2,0,9,24,0,0,0,0,0,1
42,3,3,3,4,17,37,0,10,1,1,0,1
5,3,2,1,1,1,2,0,6,4,4,0,1
10,2,2,0,1,5,10,0,0,0,0,0,1
105,2,2,2,0,24,103,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
5,2,2,0,2,1,4,0,0,0,0,0,1
56,2,2,0,0,6,56,0,0,0,0,0,1
301,2,2,0,0,0,301,0,1,1,1,0,1
232,2,2,2,0,2,230,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,1,1,0,1
4,2,2,0,2,1,3,0,2,2,2,0,1
18,2,2,0,0,7,18,0,0,0,0,0,1
63,2,2,2,0,2,61,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
4,2,2,0,2,1,3,0,0,0,0,0,1
12,2,2,0,0,5,12,0,0,0,0,0,1
112,2,2,2,0,4,110,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,2,2,2,9,20,0,4,3,3,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
14,2,2,0,2,6,13,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,1,1,0,1
18,2,2,0,0,3,18,0,3,2,2,0,1
77,2,2,2,0,3,75,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,3,2,2,0,1
9,2,2,2,0,3,7,0,0,0,0,0,1
49,3,3,4,4,19,42,0,4,3,3,0,1
1,1,1,0,1,0,0,0,4,3,3,0,1
36,2,2,2,1,9,34,0,0,0,0,0,1
10,2,2,0,2,5,9,0,0,0,0,0,1
2,2,2,0,0,0,1,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
79,2,2,0,0,4,79,0,0,0,0,0,1
83,2,2,1,0,1,83,0,1,1,1,0,1
5,3,2,1,1,1,2,0,0,0,0,0,1
10,2,2,0,1,5,10,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
85,2,2,2,0,5,83,0,0,0,0,0,1
31,2,2,2,2,14,28,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
10,2,2,0,2,3,9,0,2,2,2,0,1
29,3,3,2,0,14,27,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,1,1,0,1
49,2,2,1,2,7,48,0,4,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
139,2,2,0,2,7,138,0,2,2,2,0,1
4,2,2,1,0,1,4,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,2,0,2,5,10,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,2,0,0,3,22,0,0,0,0,0,1
36,2,2,0,0,0,36,0,0,0,0,0,1
83,5,5,2,4,8,79,0,0,0,0,0,1
0,0,0,4,2,19,39,0,41,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,11,33,0,35,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,7,4,55,129,0,132,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,2,1,0,1
13,2,2,0,2,5,12,0,2,1,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
108,2,2,1,0,5,108,0,0,0,0,0,1
3,3,2,1,1,0,1,0,4,3,3,0,1
32,2,2,2,1,8,32,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,2,0,2,4,11,0,4,3,3,0,1
13,3,3,0,2,5,12,0,5,4,4,0,1
8,2,2,0,0,4,8,0,0,0,0,0,1
12,2,2,0,0,6,12,0,0,0,0,0,1
20,3,2,3,0,1,20,0,0,0,0,0,1
10,3,3,4,0,0,9,0,0,0,0,0,1
5,2,2,0,2,2,4,0,0,0,0,0,1
20,2,2,2,0,8,20,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
5,2,2,0,2,1,4,0,2,2,2,0,1
10,2,2,0,0,5,10,0,1,1,1,0,1
106,2,2,2,0,5,104,0,0,0,0,0,1
16,3,3,0,2,7,15,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
78,2,2,2,0,5,76,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,2,2,2,7,16,0,6,5,3,0,1
32,2,2,2,2,13,29,0,2,1,2,0,1
4,2,2,0,2,11,30,0,31,5,5,0,1
0,0,0,2,2,9,29,0,31,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,3,27,0,0,0,0,0,1
1,1,1,0,1,0,0,0,5,4,4,0,1
55,3,3,2,3,17,54,0,0,0,0,0,1
4,2,2,0,2,1,3,0,0,0,0,0,1
9,2,2,0,0,4,9,0,1,1,1,0,1
29,2,2,0,0,3,29,0,0,0,0,0,1
54,2,2,0,0,0,54,0,0,0,0,0,1
33,2,2,2,0,2,31,0,0,0,0,0,1
4,2,2,0,2,1,3,0,4,3,3,0,1
18,4,4,3,2,6,17,0,4,3,3,0,1
11,2,2,2,0,3,9,0,1,1,1,0,1
23,4,4,2,4,7,21,0,1,1,1,0,1
17,3,3,2,0,7,15,0,1,1,1,0,1
0,0,0,0,0,0,0,0,2,2,2,0,1
0,0,0,4,4,14,44,0,52,7,7,0,1
0,0,0,0,0,0,0,0,5,1,1,0,1
0,0,0,2,2,10,46,0,54,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,7,25,0,29,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
4,2,2,0,2,1,3,0,2,2,2,0,1
7,2,2,0,0,4,7,0,0,0,0,0,1
103,2,2,2,0,6,101,0,1,1,1,0,1
18,2,2,2,2,7,15,0,4,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,15,116,0,122,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,5,17,0,23,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,7,20,0,25,5,5,0,1
0,0,0,2,2,2,9,0,11,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,4,3,3,0,1
14,2,2,0,0,2,14,0,1,1,1,0,1
76,2,2,2,0,2,74,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,2,2,2,7,17,0,30,2,2,0,1
0,0,0,2,2,15,33,0,38,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,8,20,0,32,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
82,5,5,2,4,19,78,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,1,12,0,16,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
82,2,2,2,0,16,80,0,0,0,0,0,1
1,1,1,0,1,0,0,0,1,1,1,0,1
25,2,2,2,1,9,23,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,2,1,0,1
19,3,3,0,5,9,19,0,11,6,8,0,1
55,5,5,4,1,13,51,0,0,0,0,0,1
23,2,2,2,2,10,20,0,0,0,0,0,1
4,2,2,0,2,1,3,0,1,1,1,0,1
16,3,3,1,2,7,15,0,4,3,3,0,1
32,3,3,2,0,15,30,0,0,0,0,0,1
31,2,2,0,2,9,30,0,1,1,1,0,1
17,2,2,2,0,2,15,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,2,0,2,5,10,0,1,1,1,0,1
48,2,2,0,0,13,48,0,0,0,0,0,1
62,5,5,4,2,6,59,0,0,0,0,0,1
0,0,0,2,0,6,34,0,35,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,2,2,2,7,18,0,3,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
7,2,2,0,2,1,6,0,0,0,0,0,1
34,2,2,2,0,9,32,0,1,1,1,0,1
5,2,2,0,2,2,4,0,0,0,0,0,1
24,2,2,2,0,9,22,0,0,0,0,0,1
0,0,0,2,2,11,35,0,42,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,1,1,1,0,1
11,2,2,0,0,5,11,0,4,3,3,0,1
109,2,2,2,0,40,107,0,6,4,4,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
73,2,2,0,0,3,73,0,0,0,0,0,1
21,2,2,2,0,2,19,0,0,0,0,0,1
0,0,0,2,3,18,39,0,42,4,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,1,7,21,0,22,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,4,11,50,0,56,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,6,39,0,40,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,0,4,3,3,0,1
12,2,2,0,1,5,12,0,1,1,1,0,1
96,2,2,0,0,28,96,0,0,0,0,0,1
26,3,3,2,0,4,24,0,0,0,0,0,1
27,2,2,2,2,8,24,0,5,4,4,0,1
23,4,4,2,4,7,21,0,4,3,3,0,1
11,2,2,2,0,4,9,0,0,0,0,0,1
22,4,4,2,4,7,20,0,3,3,3,0,1
9,2,2,2,0,2,7,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
40,5,5,4,6,14,34,0,1,1,1,0,1
17,2,2,2,0,8,15,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
102,2,2,1,0,7,102,0,0,0,0,0,1
3,3,2,0,1,1,1,0,0,0,0,0,1
12,2,2,0,1,5,12,0,1,1,1,0,1
87,2,2,2,0,14,85,0,0,0,0,0,1
19,3,2,2,3,7,14,0,4,3,3,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
12,2,2,2,0,5,10,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
47,3,3,4,4,19,40,0,1,1,1,0,1
3,2,2,0,0,2,3,0,0,0,0,0,1
10,2,2,0,2,3,9,0,4,3,3,0,1
18,2,2,2,0,8,16,0,1,1,1,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
79,2,2,0,0,5,79,0,0,0,0,0,1
50,2,2,2,0,2,48,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
81,2,2,1,0,3,81,0,0,0,0,0,1
4,2,2,1,0,1,2,0,0,0,0,0,1
1,1,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,2,0,3,6,19,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
27,2,2,0,0,1,27,0,0,0,0,0,1
70,2,2,2,0,6,68,0,8,2,2,0,1
0,0,0,0,0,0,0,0,9,2,2,0,1
15,2,2,0,2,5,14,0,2,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,2,0,0,1,31,0,1,1,1,0,1
35,2,2,2,0,6,33,0,0,0,0,0,1
24,2,2,2,2,9,21,0,0,0,0,0,1
18,2,2,2,2,7,15,0,12,2,2,0,1
0,0,0,0,0,0,0,0,4,1,1,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
7,2,2,0,0,3,7,0,1,1,1,0,1
146,2,2,2,0,10,144,0,0,0,0,0,1
11,2,2,0,2,5,10,0,0,0,0,0,1
10,2,2,2,0,3,8,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
118,2,2,2,2,9,115,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
1,1,1,0,1,0,0,0,4,3,3,0,1
21,4,4,0,3,10,20,0,4,3,3,0,1
145,4,4,6,2,74,142,0,5,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
10,2,2,0,2,3,9,0,4,3,3,0,1
9,2,2,2,0,4,9,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,2,2,2,8,19,0,4,3,3,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
13,2,2,0,2,5,12,0,4,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
118,2,2,2,0,8,116,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
14,3,3,2,0,8,11,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,2,1,2,13,24,0,2,2,2,0,1
4,2,2,1,0,1,2,0,3,3,2,0,1
35,3,3,0,4,14,33,0,2,1,2,0,1
17,3,3,4,0,5,13,0,0,0,0,0,1
15,4,4,4,2,4,14,0,1,1,1,0,1
29,3,3,1,4,12,27,0,0,0,0,0,1
25,2,2,3,0,10,22,0,0,0,0,0,1
12,2,2,0,2,5,11,0,1,1,1,0,1
26,3,3,2,2,8,22,0,0,0,0,0,1
17,2,2,2,0,7,15,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
95,2,2,2,0,5,93,0,0,0,0,0,1
0,0,0,4,6,28,59,0,67,9,9,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,42,87,0,90,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,25,45,0,47,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2,11,23,0,25,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,0,19,47,0,48,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,2,2,2,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
106,2,2,2,0,25,104,0,0,0,0,0,1
3,2,2,0,0,2,3,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
11,2,2,2,0,5,9,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,2,2,2,8,19,0,5,4,4,0,1
18,2,2,2,2,7,15,0,0,0,0,0,1
11,2,2,0,2,5,10,0,0,0,0,0,1
79,2,2,2,0,12,77,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
10,2,2,0,2,5,9,0,0,0,0,0,1
11,2,2,2,0,3,9,0,1,1,1,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
58,2,2,2,0,9,56,0,1,1,1,0,1
15,2,2,0,2,5,14,0,4,3,3,0,1
17,2,2,2,0,9,15,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
15,2,2,0,2,5,14,0,4,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
86,2,2,2,0,5,84,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,6,12,0,8,1,1,0,1
8,2,2,2,0,2,6,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
78,2,2,2,0,4,76,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,2,0,2,4,11,0,3,3,3,0,1
29,4,4,0,4,9,27,0,8,5,5,0,1
137,4,3,5,0,61,137,0,0,0,0,0,1
4,2,2,1,0,1,2,0,1,1,1,0,1
1,1,1,0,1,0,0,0,4,3,3,0,1
18,2,2,2,1,7,18,0,0,0,0,0,1
31,2,2,2,2,7,30,0,5,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,2,1,2,8,20,0,2,2,2,0,1
2,2,2,1,0,0,2,0,5,2,2,0,1
13,2,2,0,2,6,12,0,16,5,4,0,1
32,3,3,0,2,15,31,0,1,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
85,2,2,0,0,4,85,0,0,0,0,0,1
17,2,2,2,0,2,15,0,0,0,0,0,1
0,0,0,1,2,10,41,0,46,5,5,0,1
0,0,0,1,0,0,3,0,4,3,3,0,1
13,2,2,0,2,6,12,0,5,4,4,0,1
23,2,2,2,0,11,23,0,2,2,2,0,1
0,0,0,0,4,8,18,0,24,7,7,0,1
0,0,0,0,0,0,0,0,3,3,2,0,1
0,0,0,0,0,0,0,0,13,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,47,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,2,0,0,2,3,0,0,0,0,0,1
0,0,0,0,2,6,15,0,21,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,2,8,42,0,44,7,7,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,10,45,0,47,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,6,34,0,39,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
5,2,2,0,2,2,4,0,0,0,0,0,1
9,2,2,0,0,4,9,0,1,1,1,0,1
53,2,2,0,0,7,53,0,0,0,0,0,1
125,12,7,3,2,13,111,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
19,6,10,1,6,3,11,0,0,0,0,0,1
15,4,4,0,0,6,15,0,1,1,1,0,1
57,8,8,0,4,28,51,0,0,0,0,0,1
86,3,3,2,0,35,86,0,0,0,0,0,1
64,4,4,2,4,22,62,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,21,86,0,94,9,9,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
10,6,6,0,2,1,5,0,0,0,0,0,1
15,5,5,0,0,4,15,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
109,2,2,2,0,17,107,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
56,3,3,4,4,15,52,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2,4,10,0,12,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
21,3,3,2,0,3,21,0,0,0,0,0,1
3,3,2,0,0,0,3,0,1,1,1,0,1
38,2,3,2,2,7,37,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,7,32,0,34,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
14,3,3,0,2,4,13,0,0,0,0,0,1
4,2,2,0,0,2,4,0,1,1,1,0,1
110,2,2,2,0,6,108,0,0,0,0,0,1
23,2,2,2,2,8,20,0,5,3,3,0,1
14,3,2,0,2,6,13,0,3,2,2,0,1
2,1,2,0,0,0,2,0,0,0,0,0,1
127,5,5,2,0,7,125,0,0,0,0,0,1
13,2,3,0,2,5,12,0,1,1,1,0,1
24,4,4,4,2,8,21,0,0,0,0,0,1
22,3,3,2,2,9,19,0,0,0,0,0,1
16,2,2,2,2,7,13,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
10,2,2,0,2,3,9,0,0,0,0,0,1
3,2,2,0,0,2,3,0,1,1,1,0,1
117,2,2,2,0,4,115,0,0,0,0,0,1
3,3,3,0,0,0,2,0,0,0,0,0,1
144,9,10,4,4,26,135,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,7,25,0,28,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,6,20,0,24,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
2,2,2,0,0,0,2,0,1,1,1,0,1
155,4,2,2,0,5,153,0,0,0,0,0,1
24,7,9,0,4,6,18,0,0,0,0,0,1
0,0,0,4,0,19,31,0,32,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
33,6,6,2,2,9,28,0,0,0,0,0,1
11,2,2,0,2,3,10,0,0,0,0,0,1
24,4,4,4,2,10,23,0,1,1,1,0,1
26,5,5,2,2,11,25,0,0,0,0,0,1
4,2,2,0,0,2,4,0,0,0,0,0,1
53,5,5,4,2,27,69,0,18,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,2,2,0,2,5,0,5,2,2,0,1
0,0,0,2,2,24,48,0,57,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,23,43,0,46,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,2,0,2,6,13,0,0,0,0,0,1
85,2,2,1,0,4,85,0,0,0,0,0,1
5,3,2,1,1,1,2,0,0,0,0,0,1
58,2,2,2,1,11,56,0,2,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,2,1,2,11,28,0,0,0,0,0,1
4,2,2,1,0,1,2,0,0,0,0,0,1
