tcp_packets,tcp_source_port,tcp_destination_port,tcp_fin_flag,tcp_syn_flag,tcp_push_flag,tcp_ack_flag,tcp_urgent_flag,udp_packets,udp_source_port,udp_destination_port,icmp_packets,target
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
2,2,2,0,0,1,1,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
2,2,2,0,1,0,1,0,0,0,0,200,3
10,5,5,3,2,0,5,0,0,0,0,200,3
3,1,3,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
3,1,3,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,2,1,1,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,12,1,1,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,12,1,1,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,12,1,1,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,2,1,1,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,1,1,1,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,1,1,1,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,1,1,1,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
0,0,0,0,0,0,0,0,0,0,0,200,3
1,1,1,0,1,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,4
3157,2,3152,0,3,3,3157,0,0,0,0,0,4
4555,3,4554,0,3,1,4555,0,0,0,0,0,4
4510,3,4505,0,2,4,4510,0,9,1,1,9,4
4243,3,4242,0,3,2,4243,0,5,1,1,5,4
4077,4,4068,0,2,4,4074,0,3,1,1,3,4
4591,3,4590,0,4,1,4590,0,0,0,0,0,4
3822,3,3821,0,3,1,3821,0,3,1,1,3,4
4164,6,4154,4,8,3,4160,0,0,0,0,0,4
3920,6,3905,13,1,12,3916,0,0,0,0,0,4
4145,2,4144,4,3,4,4145,0,4,2,2,2,4
3895,1,3895,0,0,0,3895,0,0,0,0,0,4
4099,1,4099,0,0,0,4099,0,0,0,0,0,4
4449,1,4449,0,0,0,4449,0,0,0,0,0,4
4103,1,4103,0,0,0,4103,0,0,0,0,0,4
4096,1,4096,0,0,0,4096,0,0,0,0,0,4
4053,1,4053,0,0,0,4053,0,0,0,0,0,4
4440,1,4440,0,0,0,4440,0,0,0,0,0,4
4609,1,4609,0,0,0,4609,0,2,1,1,0,4
4795,1,4795,0,0,0,4795,0,0,0,0,0,4
4406,1,4406,0,0,0,4406,0,0,0,0,0,4
4052,1,4052,0,0,0,4052,0,0,0,0,0,4
4334,1,4334,0,0,0,4334,0,0,0,0,0,4
4417,1,4417,0,0,0,4417,0,0,0,0,0,4
4726,1,4726,0,0,0,4726,0,0,0,0,0,4
4723,1,4723,0,0,0,4723,0,0,0,0,0,4
4602,1,4602,0,0,0,4602,0,0,0,0,0,4
4563,1,4563,0,0,0,4563,0,0,0,0,0,4
4934,1,4934,0,0,0,4934,0,0,0,0,0,4
4450,1,4450,0,0,0,4450,0,0,0,0,0,4
4500,1,4500,0,0,0,4500,0,0,0,0,0,4
4002,2,4002,0,0,1,4002,0,0,0,0,0,4
4043,2,4043,0,0,1,4043,0,0,0,0,0,4
3801,2,3801,0,0,1,3801,0,10,8,3,3,4
3917,2,3916,0,6,0,3917,0,15,1,1,13,4
3810,3,3810,0,9,1,3810,0,2,1,1,4,4
3688,4,3688,0,12,0,3687,0,0,0,0,0,4
3828,5,3824,0,10,0,3826,0,2,1,1,2,4
3656,2,3655,0,6,0,3656,0,0,0,0,0,4
3650,3,3650,0,5,1,3649,0,0,0,0,0,4
3484,2,3482,0,4,0,3484,0,2,1,1,2,4
3945,2,3945,0,7,0,3945,0,0,0,0,0,4
4320,2,4318,0,9,0,4320,0,0,0,0,0,4
3405,2,3405,0,6,0,3405,0,0,0,0,0,4
3836,2,3835,0,6,0,3836,0,0,0,0,0,4
3866,2,3866,0,1,0,3866,0,0,0,0,0,4
3185,3,3182,2,2,3,3184,0,2,1,1,2,4
4050,1,4050,0,0,0,4050,0,0,0,0,0,4
4109,1,4109,0,0,0,4109,0,0,0,0,0,4
3425,2,3425,0,1,2,3425,0,0,0,0,0,4
4215,4,4213,0,4,2,4213,0,0,0,0,0,4
3708,2,3706,0,4,3,3708,0,0,0,0,0,4
3850,2,3849,0,1,2,3850,0,0,0,0,0,4
4053,2,4053,0,1,2,4052,0,0,0,0,0,4
3553,1,3553,0,0,0,3553,0,0,0,0,0,4
3727,3,3726,0,0,1,3726,0,0,0,0,0,4
3833,2,3833,0,1,0,3833,0,0,0,0,0,4
3790,1,3790,0,0,0,3790,0,0,0,0,0,4
3943,2,3943,0,1,1,3943,0,1,1,1,1,4
3958,2,3957,0,1,1,3958,0,2,1,1,2,4
4094,1,4094,0,0,0,4094,0,0,0,0,0,4
3949,2,3949,0,1,0,3949,0,0,0,0,0,4
4066,2,4065,0,1,0,4066,0,0,0,0,0,4
4055,2,4053,0,1,4,4055,0,0,0,0,0,4
4556,2,4553,2,2,2,4556,0,0,0,0,0,4
4511,2,4507,2,1,5,4511,0,0,0,0,0,4
4552,2,4549,0,5,1,4552,0,0,0,0,0,4
3499,1,3499,0,0,0,3499,0,0,0,0,0,4
4200,1,4200,0,0,0,4200,0,0,0,0,0,4
4053,2,4052,0,0,1,4053,0,0,0,0,0,4
3866,2,3866,0,2,1,3866,0,0,0,0,0,4
3638,2,3638,0,1,0,3638,0,0,0,0,0,4
3470,2,3470,0,0,1,3470,0,0,0,0,0,4
3995,2,3995,0,1,1,3995,0,1,1,1,1,4
3494,2,3494,0,1,1,3494,0,0,0,0,0,4
3940,1,3940,0,0,0,3940,0,0,0,0,0,4
4258,1,4258,0,0,0,4258,0,0,0,0,0,4
3520,2,3520,0,1,0,3520,0,0,0,0,0,4
3939,3,3935,5,3,4,3938,0,0,0,0,0,4
3788,4,3787,1,2,1,3787,0,0,0,0,0,4
3974,3,3970,2,2,3,3973,0,0,0,0,0,4
4114,2,4114,1,2,3,4114,0,0,0,0,0,4
4076,2,4076,0,3,2,4076,0,0,0,0,0,4
3971,2,3970,0,3,1,3970,0,0,0,0,0,4
4001,2,4001,0,0,1,4001,0,0,0,0,0,4
3880,1,3880,0,0,0,3880,0,0,0,0,0,4
4176,2,4176,0,2,0,4176,0,0,0,0,0,4
4076,3,4076,0,2,0,4075,0,0,0,0,0,4
4159,2,4159,0,1,0,4159,0,0,0,0,0,4
3541,2,3540,0,2,0,3541,0,0,0,0,0,4
3884,3,3882,0,2,1,3882,0,0,0,0,0,4
4352,2,4352,0,1,0,4352,0,0,0,0,0,4
4290,2,4290,0,2,0,4290,0,0,0,0,0,4
4261,2,4261,1,0,2,4261,0,0,0,0,0,4
4097,3,4095,3,3,0,4096,0,0,0,0,0,4
4002,2,4002,1,0,0,4002,0,0,0,0,0,4
4287,3,4287,1,1,1,4286,0,0,0,0,0,4
4309,2,4309,0,0,0,4308,0,0,0,0,0,4
4141,3,4137,4,0,2,4139,0,0,0,0,0,4
4408,1,4408,0,0,0,4408,0,0,0,0,0,4
3706,1,3706,0,0,0,3706,0,0,0,0,0,4
4152,1,4152,0,0,0,4152,0,0,0,0,0,4
4053,2,4053,1,1,1,4053,0,0,0,0,0,4
4233,1,4233,0,0,0,4233,0,0,0,0,0,4
4061,1,4061,0,0,0,4061,0,0,0,0,0,4
4318,1,4318,0,0,0,4318,0,0,0,0,0,4
4218,1,4218,0,0,0,4218,0,0,0,0,0,4
4344,1,4344,0,0,0,4344,0,0,0,0,0,4
4061,1,4061,0,0,0,4061,0,0,0,0,0,4
4096,1,4096,0,0,0,4096,0,0,0,0,0,4
3989,1,3989,0,0,0,3989,0,0,0,0,0,4
4056,2,4055,1,0,1,4056,0,0,0,0,0,4
4453,2,4451,3,0,0,4453,0,0,0,0,0,4
4117,3,4113,1,0,5,4116,0,0,0,0,0,4
4487,4,4485,1,0,3,4484,0,0,0,0,0,4
3677,2,3676,0,3,0,3677,0,0,0,0,0,4
4385,2,4384,1,3,1,4385,0,0,0,0,0,4
4059,2,4059,0,8,1,4059,0,0,0,0,0,4
4351,6,4348,0,10,0,4348,0,0,0,0,0,4
4133,3,4131,0,7,0,4133,0,0,0,0,0,4
4235,2,4232,1,6,2,4235,0,0,0,0,0,4
4452,3,4452,0,4,0,4452,0,0,0,0,0,4
4060,2,4060,0,3,0,4060,0,0,0,0,0,4
4146,2,4145,0,2,1,4146,0,0,0,0,0,4
4383,3,4383,0,4,0,4382,0,0,0,0,0,4
4178,3,4178,0,2,1,4178,0,0,0,0,0,4
3997,2,3997,0,4,0,3997,0,0,0,0,0,4
4401,2,4401,0,1,0,4401,0,0,0,0,0,4
4067,2,4067,0,3,1,4067,0,0,0,0,0,4
4422,2,4422,1,2,0,4422,0,0,0,0,0,4
4144,3,4144,0,3,0,4144,0,0,0,0,0,4
4102,2,4102,0,1,1,4102,0,0,0,0,0,4
4297,2,4296,0,3,0,4297,0,0,0,0,0,4
4208,2,4208,0,3,0,4208,0,0,0,0,0,4
4213,2,4213,0,3,0,4213,0,0,0,0,0,4
3939,1,3939,0,0,0,3939,0,0,0,0,0,4
4048,1,4048,0,0,0,4048,0,0,0,0,0,4
3809,1,3809,0,0,0,3809,0,0,0,0,0,4
4162,1,4162,0,0,0,4162,0,0,0,0,0,4
3968,1,3968,0,0,0,3968,0,2,1,1,2,4
4283,2,4282,0,1,0,4283,0,2,1,1,0,4
4162,2,4162,0,0,1,4162,0,0,0,0,0,4
4344,2,4343,0,1,1,4344,0,2,1,1,2,4
4451,3,4451,0,1,0,4450,0,0,0,0,0,4
4037,4,4037,0,2,0,4036,0,0,0,0,0,4
3816,3,3816,0,3,0,3815,0,0,0,0,0,4
3911,4,3908,1,1,3,3910,0,0,0,0,0,4
3632,2,3632,0,3,0,3632,0,0,0,0,0,4
3466,3,3466,0,3,1,3466,0,2,1,1,2,4
3083,2,3082,0,5,0,3083,0,0,0,0,0,4
3334,2,3331,0,3,3,3334,0,1,1,1,1,4
3450,2,3450,0,2,0,3450,0,0,0,0,0,4
3290,2,3290,0,2,0,3290,0,0,0,0,0,4
2961,2,2961,0,1,0,2961,0,0,0,0,0,4
2516,2,2516,0,1,2,2515,0,0,0,0,0,4
3876,3,3876,0,0,1,3875,0,0,0,0,0,4
3244,2,3244,0,3,0,3244,0,0,0,0,0,4
3311,2,3311,0,1,0,3311,0,0,0,0,0,4
3538,2,3538,0,0,1,3538,0,0,0,0,0,4
3796,3,3796,0,4,0,3796,0,0,0,0,0,4
3862,2,3861,0,2,0,3862,0,2,1,1,2,4
3717,4,3717,0,5,0,3715,0,0,0,0,0,4
3742,1,3742,0,0,0,3742,0,0,0,0,0,4
3331,1,3331,0,0,0,3331,0,0,0,0,0,4
3582,1,3582,0,0,0,3582,0,0,0,0,0,4
3361,2,3359,0,2,1,3361,0,0,0,0,0,4
3582,2,3579,2,0,4,3582,0,0,0,0,0,4
3478,3,3476,3,2,2,3478,0,0,0,0,0,4
3451,4,3445,3,1,4,3448,0,0,0,0,0,4
3583,2,3583,1,0,2,3583,0,0,0,0,0,4
3139,2,3139,0,1,1,3139,0,0,0,0,0,4
3367,3,3367,2,0,2,3367,0,0,0,0,0,4
3571,2,3569,0,1,3,3571,0,0,0,0,0,4
3070,2,3069,2,3,1,3070,0,0,0,0,0,4
3851,2,3843,5,2,7,3851,0,0,0,0,0,4
4081,4,4079,6,5,4,4079,0,0,0,0,0,4
3687,5,3685,2,1,3,3684,0,0,0,0,0,4
